Iteration	Posterior	Likelihood	Prior	alpha	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	er[1][6]	kappa	pi[1][1]	pi[1][2]	pi[1][3]	pi[1][4]	pi[2][1]	pi[2][2]	pi[2][3]	pi[2][4]	rate_multiplier[2]	sr[1]	sr[2]	sr[3]	sr[4]
6469	-8362.466	-8586.04	223.5742	3.896074	0.003225371	0.0008733684	0.0151845	0.0007335919	0.0004002596	0.002101253	0.0001608736	0.01022031	0.000203062	0.0003362546	0.0001850782	0.0001371102	0.0003426308	0.0003739865	0.004941812	0.0005206603	0.0009694107	0.001219718	0.0009659681	0.001263356	0.0008170369	0.000456743	0.0003548678	0.0004148097	0.001985738	0.001551313	1.478042e-05	0.009961359	0.000829608	0.01171669	0.001095453	0.0008694937	6.445126e-05	0.002456141	0.04697466	0.00138529	0.000585928	0.002286391	1.436435e-05	0.004402696	0.006944394	0.003739888	0.0009996106	0.00151157	0.008066237	0.0008385346	0.0005062726	0.01633785	6.821234e-05	0.0004751099	0.00870358	0.0003855201	9.659541e-05	0.006816901	0.0001178403	0.000723436	0.000177974	0.0008163566	0.0004444408	0.0003449986	1.428761e-05	0.001053664	0.0004054314	0.004333435	0.01235371	0.0009681172	0.0009742979	0.001205712	0.0001139715	0.0001055429	0.01181079	8.44555e-06	0.002232639	0.0002356296	0.0009381749	0.0008186839	0.0003928694	1.480522e-05	0.0003110973	0.001418704	1.475413e-05	0.0002897527	0.0005375485	0.126755	0.252521	0.103918	0.0453174	0.361952	0.109537	0.2413057	0.275296	0.16467	0.19014	0.369895	0.269691	0.172091	0.178769	0.379449	1.068104	0.44856	0.771537	1.0844	1.6955
6470	-8360.606	-8582.534	221.9271	3.896074	0.003225371	0.0009771245	0.02212537	0.0007335919	0.0004002596	0.002337991	0.0001608736	0.01022031	0.0002247712	0.0001891062	0.0001725585	0.000138321	0.0002575793	0.0003739865	0.006186152	0.0002113927	0.000695294	0.001219718	0.0006090505	0.0009365793	0.0008170369	0.0004582378	0.0002685312	0.0004148097	0.001985738	0.001551313	2.428455e-05	0.01390743	0.0007191024	0.01601763	0.001095453	0.0008694937	9.483951e-05	0.002456141	0.04697466	0.00138529	0.0004727522	0.004852367	2.083206e-05	0.004402696	0.006071583	0.002753314	0.001550734	0.001044257	0.007899583	0.0008385346	0.0005062726	0.01727804	3.417952e-05	0.0004751099	0.00870358	0.0002385455	0.0002277611	0.006816901	0.0001723603	0.000819502	0.000177974	0.0008163566	0.0004444408	0.0003449986	2.033527e-05	0.0008152734	0.0004054314	0.004333435	0.01235371	0.0009561662	0.0009742979	0.001205712	0.0001139715	0.0001231166	0.01271234	9.563926e-06	0.001426195	0.0003269455	0.0009430036	0.0008186839	0.0003980342	1.656576e-05	0.0003110973	0.001418704	1.475413e-05	0.0004601182	0.0005375485	0.132096	0.222621	0.108296	0.0456333	0.377202	0.114152	0.2413057	0.275296	0.16467	0.19014	0.369895	0.269691	0.172091	0.178769	0.379449	1.0322	0.44856	0.771537	1.0844	1.6955
6471	-8357.535	-8579.116	221.5809	3.896074	0.003225371	0.0009771245	0.01656595	0.0007972932	0.000410817	0.001480538	8.800124e-05	0.01022031	0.0001765424	0.0001891062	0.0001725585	0.0002089297	0.000355881	0.0003739865	0.006527984	0.0002406391	0.0009229473	0.001219718	0.0005722147	0.0009365793	0.0008170369	0.0004582378	0.0002013583	0.0002561991	0.001985738	0.001760807	4.506437e-05	0.01985852	0.0007191024	0.01601763	0.001042605	0.0008694937	6.576598e-05	0.002456141	0.04697466	0.00138529	0.0004727522	0.005687009	2.083206e-05	0.004402696	0.004518387	0.002192202	0.0009979342	0.001044257	0.00926999	0.0008698852	0.0006231572	0.01773977	3.417952e-05	0.0004751099	0.01058322	0.0001259204	0.0003197016	0.007587472	0.0001723603	0.000819502	0.000301081	0.0008163566	0.0004444408	0.000537799	2.033527e-05	0.0005269252	0.0004437228	0.004207382	0.01165452	0.0009561662	0.0007590543	0.001205712	9.856396e-05	0.0001641211	0.01271234	9.563926e-06	0.001426195	0.0002398057	0.00110899	0.0008186839	0.0004447342	1.656576e-05	0.000273381	0.001805915	2.308877e-05	0.0004601182	0.0003341692	0.132096	0.222621	0.108296	0.0456333	0.377202	0.114152	0.2413057	0.275296	0.16467	0.19014	0.369895	0.269691	0.172091	0.178769	0.379449	1.153485	0.44856	0.771537	1.0844	1.6955
6472	-8365.844	-8585.99	220.1454	3.896074	0.003225371	0.0009633736	0.01656595	0.0007972932	0.0003274589	0.001480538	8.800124e-05	0.01029196	0.0001765424	0.0001891062	0.0001725585	0.0002194955	0.000355881	0.0003739865	0.004584015	0.0002534813	0.0009229473	0.001358077	0.0005722147	0.0009365793	0.001240749	0.0007106948	0.0002013583	0.0001035605	0.002059226	0.001760807	3.579566e-05	0.03217217	0.0004897204	0.01601763	0.001062611	0.0004773681	5.290171e-05	0.002839121	0.04697466	0.001413161	0.0007038671	0.005687009	2.083206e-05	0.004402696	0.006277757	0.001967731	0.0009979342	0.001044257	0.00926999	0.0008698852	0.0006231572	0.01773977	5.340388e-05	0.000404392	0.01204372	0.0001259204	0.0003952439	0.007587472	0.0001723603	0.001434562	0.0003367946	0.0008163566	0.0007051831	0.0007903918	2.033527e-05	0.0007302193	0.0004852974	0.003381058	0.01165452	0.001044536	0.0007590543	0.001382137	9.856396e-05	0.0002203866	0.01271234	1.730018e-05	0.001426195	0.0001606158	0.0009537479	0.0008186839	0.0004334886	1.380806e-05	0.0002776291	0.001805915	2.308877e-05	0.0004280117	0.0002989364	0.132644	0.223545	0.108746	0.0141012	0.406338	0.114626	0.2413057	0.275296	0.16467	0.19014	0.369895	0.269691	0.172091	0.178769	0.379449	1.114932	0.44856	0.771537	1.0844	1.6955
6473	-8360.465	-8583.067	222.6014	3.896074	0.002046941	0.001572961	0.01656595	0.0007972932	0.0004797242	0.001480538	0.0001096989	0.00886966	0.0001765424	0.0002267647	0.0002300224	0.0002386458	0.000355881	0.000241129	0.005366863	0.000283263	0.0009229473	0.001358077	0.0006533937	0.0009849486	0.001860138	0.0006803119	0.0002013583	0.0001027841	0.001358325	0.001760807	3.579566e-05	0.03217217	0.0004897204	0.01048396	0.00156667	0.0004773681	5.290171e-05	0.002855974	0.02890128	0.001947595	0.0006366166	0.005687009	2.620968e-05	0.001893699	0.00968979	0.001967731	0.0009979342	0.0006501874	0.008315211	0.0008698852	0.0007932851	0.01773977	7.451449e-05	0.0001661992	0.01159791	0.0001454929	0.0003952439	0.006586462	0.0001723603	0.001327873	0.000206106	0.0008965282	0.0006362187	0.0008876237	3.101665e-05	0.0009059153	0.0004852974	0.00180132	0.01530183	0.00063608	0.0007590543	0.001169354	0.0001106368	0.0001588677	0.01258605	1.470471e-05	0.001464149	0.0001606158	0.0009537479	0.001327248	0.0004334886	1.380806e-05	0.0002776291	0.001735905	2.186817e-05	0.0004280117	0.0003173451	0.13082	0.220471	0.10725	0.0276592	0.40075	0.11305	0.2413057	0.275296	0.16467	0.19014	0.369895	0.269691	0.172091	0.178769	0.379449	1.031058	0.44856	0.771537	1.0844	1.6955
6474	-8363.787	-8585.971	222.1839	3.896074	0.002046941	0.00117374	0.01656595	0.0007972932	0.0004797242	0.001480538	0.0001096989	0.007484341	0.0001765424	0.0002150781	0.0002300224	0.0002386142	0.0003704863	0.000241129	0.005773575	0.0002895079	0.0009229473	0.001230021	0.0007766417	0.001084929	0.002288737	0.0004386985	0.0002013583	0.0001027841	0.0009418485	0.001360196	3.579566e-05	0.03217217	0.0003143195	0.01690681	0.001569048	0.0002948241	7.699997e-05	0.002040568	0.02890128	0.001284987	0.0005304835	0.005687009	2.620968e-05	0.003099299	0.01207117	0.001681508	0.0009979342	0.0006501874	0.01040381	0.0007388433	0.0007932851	0.01773977	7.451449e-05	0.0001265565	0.01159791	0.0001555834	0.0004568116	0.005311904	0.0001723603	0.001327873	0.000206106	0.001204321	0.0005054298	0.00078232	3.633531e-05	0.001320842	0.0003977141	0.003033897	0.009913971	0.0009311166	0.001215602	0.001169354	0.0001500075	0.0002413249	0.01258605	1.470471e-05	0.001780767	0.0001606158	0.0008263939	0.001327248	0.0004263984	2.735457e-05	0.0002776291	0.001735905	2.47762e-05	0.000693391	0.0002866963	0.102802	0.227578	0.110707	0.0285508	0.413668	0.116694	0.2413057	0.279579	0.167232	0.193098	0.360091	0.269691	0.172091	0.178769	0.379449	1.031058	0.44856	0.771537	1.0844	1.6955
6475	-8364.232	-8586.41	222.1776	3.896074	0.002046941	0.001045745	0.01656595	0.0007767155	0.0004797242	0.001480538	9.272304e-05	0.007484341	0.0001504257	0.0001668919	0.0003162577	0.0001639808	0.0003704863	0.000241129	0.005773575	0.000257747	0.00135911	0.001290126	0.0006435813	0.001084929	0.002288737	0.0004386985	0.0002478916	0.0001027841	0.0005407747	0.001360196	3.579566e-05	0.02748839	0.0003143195	0.01690681	0.001586076	0.0002948241	5.719404e-05	0.00179738	0.03645273	0.001284987	0.0005304835	0.005946142	2.431756e-05	0.003061777	0.01207117	0.001681508	0.0009141126	0.0006501874	0.00739114	0.0008826047	0.0006295744	0.01773977	7.451449e-05	0.0001035675	0.01159791	0.0001555834	0.0004568116	0.005161606	0.0002065144	0.001327873	0.0003918257	0.001204321	0.0005054298	0.0003871325	5.02094e-05	0.00119491	0.0003977141	0.00390592	0.01151776	0.0005150368	0.001215602	0.0008467962	0.0001500075	0.0002811207	0.01258605	2.495057e-05	0.001780767	8.495112e-05	0.0008263939	0.000918931	0.0002719398	2.251466e-05	0.0001873375	0.001735905	2.085003e-05	0.000693391	0.0002866963	0.102802	0.227578	0.110707	0.0285508	0.413668	0.116694	0.2413057	0.279579	0.167232	0.193098	0.360091	0.272514	0.163424	0.180641	0.383421	1.031058	0.44856	0.771537	1.0844	1.6955
6476	-8357.758	-8579.429	221.6711	3.896074	0.002046941	0.001045745	0.01739359	0.0007767155	0.0005589821	0.001480538	0.000163114	0.007484341	0.0001504257	0.0001668919	0.0001816753	0.0001748675	0.0003704863	0.000241129	0.00449346	0.0001892646	0.001190264	0.0008050165	0.0006736149	0.001084929	0.002288737	0.0004386985	0.0002478916	0.0001427224	0.0005597124	0.001360196	4.68444e-05	0.01827573	0.0003143195	0.02386884	0.001776907	0.0005067327	6.41161e-05	0.001355225	0.03645273	0.001284987	0.0005304835	0.01155507	2.431756e-05	0.004614257	0.009321151	0.001932895	0.0008666138	0.0006501874	0.01102903	0.0008826047	0.0006343549	0.01773977	8.808262e-05	0.0001349575	0.01159791	0.0001303835	0.0003733575	0.007254355	0.0001261814	0.001327873	0.0004235636	0.001468983	0.0005054298	0.0003871325	7.021053e-05	0.00101394	0.0003977141	0.002920099	0.01048638	0.0004303675	0.001133977	0.0008467962	0.0001500075	0.0002811207	0.01258605	2.495057e-05	0.001780767	6.553544e-05	0.0009916801	0.000918931	0.0003825936	2.251466e-05	0.0001113794	0.001745886	2.085003e-05	0.0007410042	0.0002866963	0.099454	0.220167	0.107103	0.060184	0.400198	0.112894	0.2413057	0.279579	0.167232	0.193098	0.360091	0.272514	0.163424	0.180641	0.383421	1.031058	0.44856	0.771537	1.0844	1.6955
6477	-8367.864	-8590.45	222.5861	3.896074	0.001797343	0.001440164	0.01739359	0.0004563388	0.0006309227	0.001480538	0.000163114	0.00529641	0.0001504257	0.0002304336	0.0002265135	0.0002790664	0.0003704863	0.000241129	0.00449346	0.0001892646	0.001438378	0.0008050165	0.0005177099	0.001669421	0.002288737	0.0004386985	0.000282391	0.0001042778	0.0005597124	0.001360196	4.68444e-05	0.02433913	0.0003143195	0.02386884	0.002276567	0.0003165099	6.41161e-05	0.001355225	0.02678078	0.001036952	0.0005304835	0.01155507	2.431756e-05	0.004614257	0.006533491	0.002470755	0.001714277	0.0005328874	0.01102903	0.0008826047	0.0004079278	0.01822436	8.808262e-05	0.0001349575	0.01159791	8.589036e-05	0.0003733575	0.007254355	0.0001405771	0.001620074	0.0002687038	0.0009272556	0.0004267857	0.0006401875	0.0001269748	0.001081878	0.0002665108	0.002920099	0.01029177	0.0004303675	0.001133977	0.0008467962	0.0002361824	0.0004380726	0.007994129	2.495057e-05	0.001992258	6.66735e-05	0.0009916801	0.0008485018	0.0003825936	1.268884e-05	0.000119286	0.001745886	2.651138e-05	0.0007410042	0.0002866963	0.091467	0.202486	0.0985013	0.135659	0.368059	0.103828	0.2413057	0.279579	0.167232	0.193098	0.360091	0.272514	0.163424	0.180641	0.383421	1.203986	0.44856	0.771537	1.0844	1.6955
6478	-8368.263	-8591.422	223.1586	3.896074	0.001797343	0.001048533	0.01739359	0.0003751049	0.0006309227	0.001290767	0.000163114	0.004864355	0.0001504257	0.0002391331	0.0002055667	0.0002790664	0.0004931314	0.000241129	0.003455302	0.000278887	0.000885514	0.0008050165	0.0005177099	0.001111734	0.002288737	0.0005661502	0.0002202647	0.0001042778	0.000668674	0.002139239	4.68444e-05	0.01930297	0.0002435071	0.01467417	0.003492622	0.0002270931	3.928256e-05	0.001355225	0.04113149	0.0008871008	0.0007393217	0.01155507	2.217965e-05	0.005258517	0.00607759	0.002118265	0.001714277	0.0004419473	0.008906476	0.0007512574	0.0004079278	0.01822436	8.808262e-05	0.0001349575	0.01159791	0.0001235244	0.0004339501	0.007254355	0.0001995895	0.001625463	0.0001869619	0.001118624	0.0004267857	0.0006418553	0.0001513754	0.001081878	0.0002665108	0.002696535	0.01029177	0.0004303675	0.001594524	0.000914723	0.0002361824	0.0004380726	0.007994129	1.602477e-05	0.001369635	0.0001243752	0.001162488	0.0008485018	0.0003825936	1.268884e-05	0.0001003089	0.001244424	2.651138e-05	0.001029156	0.0002587627	0.0687898	0.23236	0.07408	0.102025	0.444659	0.0780861	0.2413057	0.279579	0.167232	0.193098	0.360091	0.272514	0.163424	0.180641	0.383421	0.9765314	0.44856	0.771537	1.0844	1.6955
6479	-8364.389	-8589.066	224.6769	3.896074	0.001203616	0.001048533	0.01315348	0.000395418	0.0005250552	0.002081343	0.000163114	0.006819267	0.0002244528	0.0003564744	0.0002055667	0.0003739042	0.0004931314	0.000241129	0.003455302	0.000278887	0.0009036807	0.0007657263	0.0004890678	0.001111734	0.002288737	0.0005661502	0.000193113	0.0001431184	0.0004387282	0.002869853	4.216592e-05	0.01659636	0.0005344382	0.01467417	0.00347355	0.000187533	3.928256e-05	0.001361718	0.02869144	0.0008871008	0.0007393217	0.01155507	2.217965e-05	0.005258517	0.00805327	0.002118265	0.001714277	0.0004107232	0.008906476	0.0008232069	0.000791205	0.01832796	6.392997e-05	0.0001349575	0.01159791	0.000167238	0.0006375947	0.007254355	0.0001995895	0.001625463	0.0002132938	0.001110765	0.0005273815	0.0006418553	0.0002129705	0.001178574	0.0002665108	0.002948487	0.01029177	0.0004303675	0.001613448	0.00253879	0.0002876335	0.0003062708	0.005148284	3.039295e-05	0.0008651655	0.0001243752	0.0008494156	0.0007028939	0.0005245893	1.268884e-05	0.0001003089	0.001244424	3.876574e-05	0.0009852659	0.0002793403	0.218064	0.187035	0.0845994	0.0821239	0.357922	0.0702561	0.2413057	0.279579	0.167232	0.193098	0.360091	0.272514	0.163424	0.180641	0.383421	0.9765314	0.44856	0.771537	1.0844	1.6955
6480	-8368.995	-8593.477	224.482	3.896074	0.001312196	0.001164291	0.01315348	0.000395418	0.0004578834	0.001422509	0.000163114	0.006106442	0.0001649723	0.0004477991	0.0001838225	0.0003542071	0.0004931314	0.000241129	0.002995991	0.000278887	0.0009036807	0.0009161655	0.0006197789	0.001126495	0.002288737	0.0004017523	0.000193113	0.0001332325	0.0003277528	0.003570171	3.32633e-05	0.01112421	0.0005344382	0.01034089	0.00347355	0.0002809741	3.928256e-05	0.001361718	0.03351299	0.0008871008	0.001181295	0.00862061	3.319861e-05	0.005258517	0.00805327	0.00182822	0.001714277	0.0004107232	0.008906476	0.0008232069	0.0004957679	0.02771282	6.392997e-05	0.0001349575	0.01159791	0.000167238	0.0007024684	0.004257279	0.0001153811	0.001220808	0.0001634327	0.001421077	0.0005273815	0.0003534767	0.0001723823	0.001539256	0.0002665108	0.003768685	0.01029177	0.0004303675	0.001257557	0.001760708	0.0002876335	0.000390781	0.007291043	1.7313e-05	0.0008222383	0.0001243752	0.0008494156	0.001045042	0.0005436837	1.268884e-05	6.901565e-05	0.001244424	2.359378e-05	0.001312578	0.0002793403	0.251184	0.215442	0.0974484	0.0386571	0.316342	0.0809267	0.2413057	0.279579	0.167232	0.193098	0.360091	0.272514	0.163424	0.180641	0.383421	1.189772	0.44856	0.771537	1.0844	1.6955
6481	-8369.629	-8594.845	225.2156	3.896074	0.001312196	0.001176919	0.01018776	0.0002828775	0.000875596	0.001422509	0.000163114	0.006106442	0.0001649723	0.0006652532	0.0001838225	0.0004259656	0.0004931314	0.000241129	0.002281841	0.000278887	0.0009036807	0.0009437152	0.00105517	0.001126495	0.001768584	0.0005947181	0.000193113	0.0001332325	0.0003276911	0.002634689	3.32633e-05	0.009210861	0.0006614627	0.01034089	0.00347355	0.0002809741	3.331467e-05	0.000828025	0.03502245	0.0008871008	0.001181295	0.00862061	3.319861e-05	0.005258517	0.00805327	0.002262329	0.00134949	0.0006656949	0.007113539	0.0006098724	0.0005728646	0.02771282	7.578429e-05	0.0001349575	0.01159791	0.000167238	0.0007024684	0.003919049	0.000118017	0.001414671	0.0001634327	0.001421077	0.0005273815	0.0002814822	0.0001708051	0.001539256	0.0001935997	0.003768685	0.009316228	0.0003704299	0.001310528	0.001760708	0.0003104224	0.000390781	0.007291043	1.7313e-05	0.001337946	0.0001592097	0.001120769	0.0006727473	0.0005436837	2.345455e-05	6.901565e-05	0.00108466	2.043157e-05	0.001312578	0.0002898549	0.233421	0.200206	0.0905571	0.0359233	0.293971	0.145922	0.2413057	0.279579	0.167232	0.193098	0.360091	0.271249	0.162665	0.184444	0.381641	1.178449	0.44856	0.771537	1.0844	1.6955
6482	-8368.313	-8593.062	224.7494	3.896074	0.001312196	0.001251979	0.01018776	0.0002828775	0.000875596	0.001422509	0.0001830135	0.006106442	0.0001649723	0.0007689573	0.0002047566	0.0002385162	0.0003012595	0.000241129	0.001771124	0.000278887	0.0009244911	0.001041031	0.000695579	0.001221078	0.001675498	0.000291418	0.0002440848	0.0001332325	0.0003276911	0.003854414	3.034493e-05	0.009210861	0.001108312	0.01065983	0.003134971	0.0002809741	3.331467e-05	0.000828025	0.03502245	0.001414592	0.0008343982	0.009756358	2.484817e-05	0.008425088	0.005822028	0.001885151	0.00134949	0.0006656949	0.009147587	0.0006098724	0.0003542287	0.02771282	0.0001453318	0.0001349575	0.009956093	0.0002657526	0.0007024684	0.003565572	0.000118017	0.001414671	0.0001634327	0.001421077	0.0005273815	0.0002350401	0.0002446409	0.001539256	0.0004235878	0.003768685	0.01088161	0.0003704299	0.001310528	0.002061701	0.0004788528	0.0002559665	0.006814575	1.971149e-05	0.001337946	0.0001592097	0.001120769	0.0005540078	0.0006182611	2.328634e-05	4.839997e-05	0.00108466	2.903911e-05	0.001877061	0.000424151	0.226322	0.194118	0.0878032	0.0550157	0.285031	0.15171	0.2413057	0.283413	0.169525	0.195746	0.351316	0.271249	0.162665	0.184444	0.381641	1.178449	0.44856	0.771537	1.0844	1.6955
6483	-8367.796	-8593.449	225.6531	3.896074	0.001312196	0.001251979	0.01018776	0.0002828775	0.0007821063	0.001422509	0.000150791	0.006106442	0.0001649723	0.0007125938	0.0002047566	0.0002446949	0.0003012595	0.000241129	0.001228184	0.0003448893	0.0009244911	0.0005819355	0.000695579	0.001687469	0.001675498	0.000291418	0.0002256345	0.0001332325	0.0005250228	0.003854414	3.034493e-05	0.01087726	0.001108312	0.01065983	0.003134971	0.0002809741	3.519679e-05	0.0009374061	0.01793761	0.001414592	0.0006340184	0.008647239	2.779547e-05	0.008425088	0.005822028	0.001885151	0.00134949	0.0006656949	0.009694964	0.0006098724	0.0003357683	0.03321613	0.0001884991	0.0001514748	0.009956093	0.0002657526	0.0009457771	0.005082363	8.427683e-05	0.001414671	0.000221751	0.001421077	0.0005273815	0.00039024	0.0002446409	0.001404337	0.0004235878	0.002387509	0.009711642	0.0003704299	0.001310528	0.002061701	0.0007820888	0.0003351707	0.006814575	1.70286e-05	0.0008122966	0.0001300624	0.001267815	0.0006264493	0.0009998398	2.404351e-05	7.486703e-05	0.002246006	2.903911e-05	0.001877061	0.000424151	0.147956	0.219731	0.0993885	0.0622748	0.32264	0.14801	0.2413057	0.283413	0.169525	0.195746	0.351316	0.271249	0.162665	0.184444	0.381641	1.286804	0.44856	0.771537	1.0844	1.6955
6484	-8369.07	-8593.482	224.4123	3.896074	0.000809273	0.001251979	0.007383873	0.0003307183	0.0006375448	0.00195209	0.0003148898	0.006106442	0.0001649723	0.00144692	0.0003383192	0.0003364807	0.0003012595	0.000241129	0.001228184	0.0004479057	0.0009244911	0.0005235618	0.000559432	0.001687469	0.001675498	0.0003087321	0.0002256345	0.0001332325	0.0004239647	0.007239211	1.829741e-05	0.01087726	0.001108312	0.01696558	0.003134971	0.000652595	3.519679e-05	0.0009374061	0.02041528	0.001562594	0.0007768923	0.01072249	1.931211e-05	0.0159068	0.005822028	0.002502217	0.00134949	0.0005835195	0.00850565	0.0006098724	0.0007084353	0.02782188	0.0002551612	0.000113498	0.0146487	0.0001876508	0.000671262	0.005082363	0.0001638147	0.001414671	0.000263524	0.0010252	0.0005455775	0.0005576949	0.0002446409	0.001404337	0.0003976102	0.002359506	0.01069051	0.0003704299	0.001310528	0.001759564	0.001007686	0.0001587983	0.002815529	1.60764e-05	0.0008122966	7.255592e-05	0.00174621	0.0006264493	0.0006476951	2.096562e-05	7.486703e-05	0.002246006	2.903911e-05	0.0009611252	0.000424151	0.156306	0.218895	0.0990104	0.0569291	0.321412	0.147447	0.2413057	0.283413	0.169525	0.195746	0.351316	0.271249	0.162665	0.184444	0.381641	1.040874	0.44856	0.771537	1.0844	1.6955
6485	-8364.912	-8589.12	224.2077	3.896074	0.0008261665	0.001251979	0.007383873	0.0003307183	0.0006375448	0.002543524	0.0003065999	0.008042201	0.0001649723	0.001290015	0.0004061066	0.0003835327	0.0002440781	0.0001091235	0.001629656	0.0004197195	0.001409369	0.0006450743	0.0004398999	0.001551815	0.001549147	0.0003596286	0.0001969003	0.0001332325	0.000567207	0.007239211	1.829741e-05	0.01702448	0.000701299	0.01056601	0.00349251	0.000652595	3.519679e-05	0.0009374061	0.02041528	0.002150447	0.0007768923	0.01072249	1.931211e-05	0.0159068	0.004613268	0.001998218	0.003177927	0.0005835195	0.007066751	0.0006412724	0.0009054498	0.02782188	0.0002551612	0.0001240593	0.01048446	0.0001812875	0.0004446877	0.006428352	0.0001638147	0.001414671	0.000263524	0.0006869269	0.0007422451	0.0004362868	0.0004146238	0.0006367906	0.0005445565	0.001583552	0.01524249	0.0003704299	0.001018566	0.001759564	0.001007686	0.0001853658	0.002815529	1.60764e-05	0.0003986861	7.255592e-05	0.00174621	0.0006264493	0.0005717762	2.023627e-05	8.02291e-05	0.002246006	3.055927e-05	0.001328653	0.000570368	0.159762	0.217526	0.101199	0.0422898	0.328517	0.150706	0.2413057	0.283413	0.169525	0.195746	0.351316	0.271249	0.162665	0.184444	0.381641	1.040874	0.44856	0.771537	1.0844	1.6955
6486	-8363.117	-8586.942	223.8246	3.896074	0.0008261665	0.0008648961	0.005316382	0.000450498	0.0006375448	0.002543524	0.0003065999	0.008042201	0.0001649723	0.001290015	0.0003701155	0.0003835327	0.0001526724	0.0001103019	0.001629656	0.0004197195	0.001116654	0.0006075671	0.0003527229	0.001551815	0.001549147	0.0003596286	0.0002583915	0.0001332325	0.0006051827	0.009145175	1.765932e-05	0.01681116	0.000701299	0.01103372	0.00349251	0.000652595	5.164847e-05	0.001478775	0.02041528	0.002492669	0.0007768923	0.01225589	1.200777e-05	0.0159068	0.004613268	0.001761294	0.002261754	0.0003553554	0.01110548	0.0006412724	0.0009054498	0.03000559	0.0002179475	0.0001240593	0.01048446	0.0001812875	0.0004446877	0.006428352	0.0001546495	0.001999185	0.000263524	0.0008079439	0.000582501	0.0003671679	0.0002043401	0.0006367906	0.0005445565	0.001583552	0.009802664	0.0003704299	0.001216385	0.001979407	0.0009339587	0.0001853658	0.002815529	1.60764e-05	0.0003738355	7.255592e-05	0.00174621	0.0006264493	0.0009665713	3.113648e-05	8.02291e-05	0.00307185	3.055927e-05	0.0008907907	0.0007236565	0.15459	0.210484	0.097923	0.0732937	0.317882	0.145827	0.2413057	0.283413	0.169525	0.195746	0.351316	0.26552	0.18035	0.180549	0.373581	1.154485	0.44856	0.771537	1.0844	1.6955
